address,tx,ty,tz
0x2295275d370,2.36206,2.36206,-0.999982
0x2295275d464,0,0,2.36206
0x2295275d46c,2.36206,0,0
0x2295275d4d0,145.415,1,3.58732e-43
0x2295275d4d4,1,3.58732e-43,0
0x22952a74c18,51.0576,1.4013e-45,0
0x22952a74d08,176.437,1.4013e-45,0
0x22952a74e20,88.951,1.4013e-45,0
0x22955d1cd80,8.96831e-44,0,1
0x22955d1cd84,0,1,3.16667
0x22955d1cd88,1,3.16667,2.65806e-05
0x22955d1cd8c,3.16667,2.65806e-05,7.74918e-43
0x22955d1cdc0,1.12104e-44,0,1
0x22955d1cdc4,0,1,5.1
0x22955d1cdc8,1,5.1,8.20756e-08
0x22955d1cdcc,5.1,8.20756e-08,7.74918e-43
0x22955d1ce00,1.12104e-44,0,22.0139
0x2295a47a898,-0.00255207,0,0
0x2295a47a8a4,0.42336,0,-0
0x2295a47a8c8,145.415,1,-2.36202
0x2295a47a8cc,1,-2.36202,0
0x2295a47a8dc,0,0,2.36206
0x2295a47aa54,0,0,0
0x2295a47aa58,0,0,1
0x2295a47b5b0,0.030918,0,-0.551376
0x2295a47b5b8,-0.551376,0,-0
0x2295a47b5dc,0,-53.3236,-0.251238
0x2295a47b5e0,-53.3236,-0.251238,368.712
0x2295a47b5e8,368.712,1,0.10138
0x2295a47b5ec,1,0.10138,-0
0x2295a47b774,0,0,0
0x2295a47b778,0,0,1
0x2295a48a1ec,7.74918e-43,-0.0619575,0
0x2295a48a1f0,-0.0619575,0,0.397618
0x2295a48a1f8,0.397618,0,0
0x2295a48a204,0.402417,0,-0
0x2295a48a220,84.4584,-0.183076,-68.0218
0x2295a48a22c,1,-0.382597,0
0x2295a48a23c,0,0,2.48499
0x2295a48a3b4,0,0,0
0x2295a48a3b8,0,0,1
0x2295a48a3c0,1,-4.51884e-16,9.12916e-26
0x2295b010d64,0,0,0
0x2295b010d68,0,0,333.5
0x2295b010d6c,0,333.5,187.5
0x2295b010d70,333.5,187.5,0.0029985
0x2295b010d74,187.5,0.0029985,0.00533333
0x2295b010d78,0.0029985,0.00533333,4.2039e-45
0x2295b010d7c,0.00533333,4.2039e-45,0.25
0x2296001ff74,0,0,0
0x2296001ff78,0,0,16.0784
0x2296001ff7c,0,16.0784,2.58824
0x229607d9aa8,0,1.12104e-44,0.5
0x229607d9aac,1.12104e-44,0.5,0.25
0x229607d9ab0,0.5,0.25,0.5
0x229607d9ab4,0.25,0.5,0.5
0x229607d9ab8,0.5,0.5,1
0x229607d9abc,0.5,1,1
0x229607d9ac0,1,1,1
0x229607d9ac8,1,1,0
0x229607d9acc,1,0,1.4013e-45
0x22960a4e42c,0,0,0
0x22960a4e430,0,0,1
0x22960a4e434,0,1,1
0x22960a4e438,1,1,0
0x22960a4e43c,1,0,0
0x22960a50eac,0,0,0
0x22960a50eb0,0,0,1
0x22960a50eb4,0,1,1
0x22960a50eb8,1,1,0
0x22960a50ebc,1,0,0
0x22960a5bcd4,7.74918e-43,0,0
0x22960a5bcd8,0,0,0.10138
0x22960a5bce0,0.10138,0,1.80796
0x22960a5fbd0,0,0,0
0x22960a5fbd8,0,1,1
0x22960a5fbdc,1,1,1
0x22960a5fbe0,1,1,1
0x22960a5fbe4,1,1,1
0x22960a5fbec,1,-0.00217247,8.40194
0x22960a5fbf0,-0.00217247,8.40194,-0.113186
0x22960a5fbf4,8.40194,-0.113186,10.4725
0x22960a5fbf8,-0.113186,10.4725,4.67057
0x22960a5fc94,7.74918e-43,0,0
0x22960a5fc98,0,0,0.10138
0x22960a5fca0,0.10138,0,1.80796
0x22960a66b74,7.74918e-43,1.4013e-45,0
0x22960a66b78,1.4013e-45,0,1
0x22960a66b80,1,0,1.62926e-24
0x22960a66c04,0,-0.382598,0
0x22960a66d44,0,-2.04018e-16,0
0x22960a66e50,1,0,0
0x22960a66e58,0,0,0
0x22960a66e64,1,0,0
0x22960a66e80,0,0,0
0x22960a66e88,0,1,1
0x22960a66e8c,1,1,0
0x22960a66e90,1,0,0
0x22960a66e9c,0,0,1
0x22960a66ea4,1,0,0
0x22960a66eb8,1,0,0
0x22960a67bac,0,0,0
0x22960a67bb0,0,0,1
0x22960a67bb4,0,1,1
0x22960a67bb8,1,1,0
0x22960a67bbc,1,0,0
0x22960a67c44,0,-0.382598,0
0x22960a67d58,0,0,0
0x22960a67d64,1,0,0
0x22960a67d80,0,0,0
0x22960a67d88,0,1,1
0x22960a67d8c,1,1,0
0x22960a67d90,1,0,0
0x22960a67d9c,0,0,1
0x22960a67da4,1,0,0
0x22960a67db8,1,0,0
0x22960a680b4,7.74918e-43,1.4013e-45,0
0x22960a680b8,1.4013e-45,0,1
0x22960a68284,0,-1.96509e-16,0
0x22960a68390,1,0,0
0x22960a68398,0,0,0
0x22960a683a4,1,0,0
0x22960a683c0,0,0,0
0x22960a683c8,0,1,1
0x22960a683cc,1,1,0
0x22960a683d0,1,0,0
0x22960a683dc,0,0,1
0x22960a683e4,1,0,0
0x22960a683f8,1,0,0
0x22960a69d6c,0,0,0
0x22960a69d70,0,0,1
0x22960a69d74,0,1,1
0x22960a69d78,1,1,0
0x22960a69d7c,1,0,0
0x22960a69f10,1,0,0
0x22960a69f18,0,0,0
0x22960a69f24,1,0,0
0x22960a69f40,0,0,0
0x22960a69f48,0,1,1
0x22960a69f4c,1,1,0
0x22960a69f50,1,0,0
0x22960a69f5c,0,0,1
0x22960a69f64,1,0,0
0x22960a69f78,1,0,0
0x22960a6b034,7.74918e-43,1.4013e-45,0
0x22960a6b038,1.4013e-45,0,1
0x22960a6b040,1,0,1.63046e-24
0x22960a6b1d8,0,0,0.00240516
0x22960a6b1e0,0.00240516,0.00213842,-1.0005
0x22960a6b1e4,0.00213842,-1.0005,0
0x22960a6b7b4,7.74918e-43,1.4013e-45,0
0x22960a6b7b8,1.4013e-45,0,1
0x22960a6b7c0,1,0,1.63053e-24
0x22960a6b814,7.74918e-43,0,0
0x22960a6b818,0,0,1.26005
0x22960a6b820,1.26005,0,0
0x22960a6bc50,460.37,0,-485.15
0x22960a6bc58,-485.15,1,1
0x22960a6bc5c,1,1,1
0x22960a6bc60,1,1,1
0x22960a6bc64,1,1,1
0x22960a6bc6c,1,458.899,16.6242
0x22960a6bd14,7.74918e-43,0,0
0x22960a6bd18,0,0,1.2661
0x22960a6bd20,1.2661,0,0
0x22960a6be54,7.74918e-43,0,0
0x22960a6be58,0,0,1.2842
0x22960a6be60,1.2842,0.0027448,0.00308718
0x22964e13970,100,100,0
0x22964e13974,100,0,0
0x22964e13abc,7.74918e-43,0,0
0x22964e13ac0,0,0,500
0x22964e13b04,55.3274,179.924,70
0x22964e13b08,179.924,70,70
0x22964e13b10,70,70,0.807192
0x22964e13b14,70,0.807192,-0.414277
0x229651dbf14,0,0,1
0x229651dbf50,0,0,0
0x229651dbf54,0,0,1
0x229651dbf90,1.13463e-28,7.74918e-43,1.19343e-30
0x229651dbf94,7.74918e-43,1.19343e-30,4.41045
0x229651dc114,7.74918e-43,1.06593e-30,4.0572
0x229651dc610,1.13412e-28,7.74918e-43,1.06242e-30
0x229651dc614,7.74918e-43,1.06242e-30,5.11976
0x229651dc790,1.13407e-28,7.74918e-43,1.24557e-30
0x229651dc794,7.74918e-43,1.24557e-30,5.1699
0x229651dc840,0,0,0
0x229651dc844,0,0,1
0x229651dc850,0,0,0
0x229651dc854,0,0,1
0x229651dcb10,0,0,0
0x229651dcb14,0,0,1
0x229651dcbd0,1.13427e-28,7.74918e-43,1.21692e-30
0x229651dcbd4,7.74918e-43,1.21692e-30,5.34639
0x229651dcc14,7.74918e-43,8.72437e-39,4.87597
0x229651dcd10,1.13413e-28,7.74918e-43,-2.45869e-06
0x229651dcd14,7.74918e-43,-2.45869e-06,4.0572
0x229651dcd54,0.75,-2.4587e-06,4.2039e-45
0x2297bfe938c,2.58824,2.58824,0
0x2297bfe9390,2.58824,0,202.018
0x2297bfe9398,202.018,55.7625,179.91
0x2297bfe939c,55.7625,179.91,0.000204082
0x2297bfe9458,0,0,0
0x2297bfe945c,0,0,1
0x2297bfe9460,0,1,1
0x2297bfe9464,1,1,0
0x2297bfe9468,1,0,0
0x2297d839c74,1,0,0
0x2297d839cb8,296.02,9.66896e-44,3.92644e-42
0x2297d839d00,1,0,0
0x2297d839d08,0,0,0
0x2297d839d10,0,1,1
0x2297d839d14,1,1,1
0x2297d839d18,1,1,1
0x2297d839d2c,0,-0,0
0x2297d839d30,-0,0,1
0x2297d839e34,7.74918e-43,1.27198e-30,7.74918e-43
0x2297d839e38,1.27198e-30,7.74918e-43,13.2815
0x2297d839e40,13.2815,7.74918e-43,1.23876e-30
0x229805d3794,7.74918e-43,2.8026e-45,0
0x229805d3798,2.8026e-45,0,1
0x229805d37a0,1,0,-8.26722e-35
0x229805d37f4,7.74918e-43,0,0
0x229805d37f8,0,0,2.50916
0x229805d3800,2.50916,0,0
0x229805d381c,0,0,0
0x229805d3930,1,0,0
0x229805d3938,0,0,0
0x229805d3944,1,0,0
0x229805d3960,0,0,0
0x229805d3968,0,1,1
0x229805d396c,1,1,0
0x229805d3970,1,0,0
0x229805d397c,0,0,1
0x229805d3984,1,0,0
0x229805d3998,1,0,0
0x229805d3f14,7.74918e-43,1.4013e-45,0
0x229805d3f18,1.4013e-45,0,1
0x229805d3f20,1,0,-8.26838e-35
0x229805d3f74,7.74918e-43,0,0
0x229805d3f78,0,0,2.50916
0x229805d3f80,2.50916,0,0
0x229805d3f9c,0,0,0
0x229805d40b0,1,0,0
0x229805d40b8,0,0,0
0x229805d40c4,1,0,0
0x229805d40e0,0,0,0
0x229805d40e8,0,1,1
0x229805d40ec,1,1,0
0x229805d40f0,1,0,0
0x229805d40fc,0,0,1
0x229805d4104,1,0,0
0x229805d4118,1,0,0
0x229805d45e4,0,-0.382598,0
0x229805d558c,0,0,0
0x229805d5590,0,0,1
0x229805d5594,0,1,1
0x229805d5598,1,1,0
0x229805d559c,1,0,0
0x229805d5624,0,-0.382598,0
0x229805d5734,7.74918e-43,0,0
0x229805d5738,0,0,2.50916
0x229805d5740,2.50916,0,0
0x229805d575c,0,0,0
0x229805d6e94,7.74918e-43,1.4013e-45,0
0x229805d6e98,1.4013e-45,0,1
0x229805d6ea0,1,0,-8.27095e-35
0x229805d6ef4,7.74918e-43,0,0
0x229805d6ef8,0,0,2.50916
0x229805d6f00,2.50916,0,0
0x229805d6f1c,0,0,0
0x229805d7030,3.08643,0,0
0x229805d7034,0,0,3.08643
0x229805d7038,0,3.08643,0.3
0x229805d7040,0.3,0.3,3.08672
0x229805d7044,0.3,3.08672,5.15271
0x229843ac9cc,-113.701,0,0
0x229843ac9d0,0,0,0.837248
0x229843ac9d4,0,0.837248,0.546824
0x229843ac9d8,0.837248,0.546824,0.8
0x229843ac9e4,0.8,0.8,0
0x229843aca0c,125,125,0.5
0x229843aca10,125,0.5,0.5
0x229843aca14,0.5,0.5,250
0x229843aca18,0.5,250,250
0x229843aca1c,250,250,0
0x229843aca20,250,0,-0.321574
0x229843aca60,0,1,-0.321574
0x229843aca64,1,-0.321574,0.732523
0x229843aca90,0.8,0,131.762
0x229843acaa0,0,1,1
0x229843acaa4,1,1,0
0x229843acaa8,1,0,0
0x229843acad0,1,0,0
0x229843acad8,0,0,0
0x229843acae0,0,1,1
0x229843acae4,1,1,0
0x229843acae8,1,0,0
0x229843acaf4,0,0,1
0x229843acafc,1,0,0
0x229843acb10,1,0,0
0x229843acb18,0,0,0
0x229843acb24,1,3.58732e-43,0
0x229843accf0,19.8611,0,-1.07469e-35
0x229843acdb8,8.40779e-45,0,-0.321574
0x229843acdbc,0,-0.321574,0.732523
0x229843acdc4,0.732523,0,0
0x229843acddc,0,0,0
0x229843acdfc,1,0,0
0x229843acee0,0,0,0
0x229843acee4,0,0,1
0x229843acee8,0,1,1
0x229843aceec,1,1,1
0x229843acef0,1,1,1
0x229843acef4,1,1,86
0x229843acef8,1,86,-1
0x229843acefc,86,-1,0
0x229856524ec,-81.2013,0,0
0x229856524f0,0,0,0.650783
0x229856524f4,0,0.650783,0.759264
0x229856524f8,0.650783,0.759264,1.25
0x229856524fc,0.759264,1.25,1.25
0x22985652500,1.25,1.25,1.25
0x22985652504,1.25,1.25,463.09
0x22985652548,1,0,0
0x22985652578,0,0,0
0x22985652580,0,1,1
0x22985652584,1,1,0
0x22985652588,1,0,0
0x22985652594,0,0,1
0x2298565259c,1,0,0
0x229856525b0,1,0,0
0x229856525b8,0,0,0
0x229856525c0,0,1,1
0x229856525c4,1,1,0
0x229856525c8,1,0,0
0x229856525d4,0,0,1
0x229856525dc,1,0,0
0x229856525f0,1,0,0
0x229856525f8,0,0,0
0x22985652600,0,1,1
0x22985652604,1,1,0
0x22985652608,1,0,0
0x22985652614,0,0,1
0x2298565261c,1,0,0
0x2298b04c688,-0.00169306,8.01239e-29,0.000207158
0x2298b04c690,0.000207158,7.74918e-43,-9.75935e-36
